"Date","cycle","u_t","residuals"
"2017M02",-1028.72835368795,-393.938787666853,731.411429592464
"2017M03",-1447.98179024205,-554.486700951436,132.766235105297
"2017M04",-2028.10677910339,-776.638383645898,-122.659900096629
"2017M05",-2471.00592150897,-946.24112725888,-252.155487575432
"2017M06",-2686.94616972311,-1028.93277203079,-736.129205322913
"2017M07",-2123.56540960754,-813.193084445513,-856.374254042501
"2017M08",-724.700794413231,-277.515197621307,614.753916380959
"2017M09",-401.883091856615,-153.896154822836,140.64025637838
"2017M10",-287.947477826721,-110.265921922081,-377.486649521657
"2017M11",339.403972737257,129.970549630623,859.882408816859
"2017M12",-148.978593286888,-57.0495079846437,-1303.40951809301
"2018M01",1206.90235212072,462.168314620917,448.426673337165
"2018M02",1921.83548650591,735.943107755469,841.562877793619
"2018M03",1700.4201748969,651.154855236288,-335.75588850674
"2018M04",2226.21095334409,852.499924695441,262.520579724073
